,[20],[40],[60],[80],[100],[120],[140],[160],[180],[200],[220],[240],[260],[280]
0,2.0,5.739253932594336,5.059211369770587,4.776423407853748,2.233817526910581,7.239131253598771,1.7391625807282844,5.85318386049914,39.09026391371625,53.79106931031254,363.99669706129123,44.576971333385586,56.53401746457564,161.66712660872423
1,1.8610357511668285,182353475.84335762,1.6870675699494812e+18,3.729403789879908e+27,2.647552091869952e+35,8.308450134770628e+38,4.976266294395922e+53,2.135402919236706e+62,3.104745092395459e+70,2.1119689227880706e+80,1.776360035683665e+88,1.0427345148083256e+97,4.2491225503989994e+105,1.6874702090631743e+114
2,2.0,5.428571428571429,4.7142857142857135,6.0,1.4285714285714288,8.428571428571429,2.7142857142857144,9.714285714285715,45.285714285714285,141.28571428571428,424.7142857142857,275.8571428571429,232.85714285714283,357.0
3,1.9999993602635626,5.271177774474866,10.795231198717316,4.394026304934396,8.232232195670406,0.6208681433948158,2.923334102529593,13.554261200261328,60.292133020851466,210.02009723765673,667.9416173389901,384.4279789372183,138.5654809398693,515.3719093970216
4,1.9999898707876245,3.3436035102415023,11.536880369370389,4.980091577253782,8.673614884897198,0.038016756886698484,2.996228478478056,13.999630948462924,61.999963894007905,216.99999646655172,691.9999996478612,436.99999996549275,164.99999999661932,529.999999999669
5,2.0,6.945873173242063,1.5975182537969914,0.06763176618273548,7.056597764154784,1.9443826049196717,2.4530354724250105,13.374907322963564,60.13551249628485,141.28572428571428,424.7142957142857,275.85715285714286,232.85715285714284,357.00001
6,1.9999999996917397,4.895016374782808,4.150750980198275,0.6630350234577094,7.275143594406351,1.5774261690191427,2.4343070649533476,13.781913424902271,61.598810528421,141.28572428571428,424.7142957142857,275.85715285714286,283.57577029404047,351.33911662207834
7,2.00001,5.4285814285714284,7.22039344720293,34.75254592767642,10.538687390022165,9.79371054098154,0.14344707811936752,5.36292000694732,31.543399079382695,34.15096063937301,100.01955754323728,4364.327743274261,746.6110681416546,83.09342323340763
8,2.0,0.6441789602894614,8.890997335498007,15.765497568958608,2.421399822280426,9.273562216505074,0.15394494814123627,5.2245334184519585,34.35746098315178,29.24833725022819,100.66577403491192,4031.2116990175423,563.8908511003551,94.82709364567353
